"WC_ID";"WC_Text";"WC_luecken"
"3738";"The entire Internet.";"0"
"3739";"The Harlem Globetrotters.";"0"
"3740";"The Land of Chocolate.";"0"
"3741";"The moist, demanding chasm of his mouth.";"0"
"3742";"The primal, ball-slapping sex your parents are having right now.";"0"
"3743";"The Quesadilla Explosion Salad??? from Chili's.??";"0"
"3744";"The systematic destruction of an entire people and their way of life.";"0"
"3745";"The thin veneer of situational causality that underlies porn.";"0"
"3746";"The way white people is.";"0"
"3747";"Three months in the hole.";"0"
"3748";"Unlimited soup, salad, and breadsticks.";"0"
"3749";"Velcro???.";"0"
"3750";"Vietnam flashbacks.";"0"
"3751";"Vomiting mid-blowjob.";"0"
"3752";"Warm, velvety muppet sex.";"0"
"3753";"41 million Americans living in poverty.";"0"
"3754";"a bitch slap";"0"
"3755";"A Chelsea smile.";"0"
"3756";"A far, far away place.";"0"
"3757";"A gingerbread man living in a home made of his own flesh.";"0"
"3758";"A mad, bad duck in a petting zoo.";"0"
"3759";"A madman who lives in a policebox and kidnaps women.";"0"
"3760";"A nice little drone strike";"0"
"3761";"A positive male role model.";"0"
"3762";"A sober Irishman.";"0"
"3763";"A thousand shitty wedding planning websites.";"0"
"3764";"A Violet Wand with multiple attachments.*";"0"
"3765";"A white, straight, cis male.";"0"
"3766";"an arm thrust forth from the grass over a grave";"0"
"3767";"An EO violation.";"0"
"3768";"Anything with a hole.";"0"
"3769";"Badly-botched botox";"0"
"3770";"Being ignored.";"0"
"3771";"Bloodthirsty dictators.";"0"
"3772";"Blowing up the Moon.";"0"
"3773";"Buckfast Tonic Wine";"0"
"3774";"Cheerful blowjob robots.";"0"
"3775";"Chlamydia";"0"
"3776";"Cotton candy flavored lube";"0"
"3777";"Daddies Brown Sauce.";"0"
"3778";"David Cameron's bacon-flavoured balls.";"0"
"3779";"Dogging";"0"
"3780";"Doing a somersault and barfing.";"0"
"3781";"Drum circles.";"0"
"3782";"Ed Sheeran`s receding hairline";"0"
"3783";"English cuisine.";"0"
"3784";"Exceedingly low standards.";"0"
"3785";"failing a personality test";"0"
"3786";"Five miso soups, four seaweed salads, three soy burger dinners, two tofu dog platters, and one pasta with meatless meatballs.";"0"
"3787";"Gary Sinise's unrelenting hard-on for all things military.";"0"
"3788";"Gentleman's Relish.??";"0"
"3789";"Germany invading Russia in the summer.";"0"
"3790";"Getting naked and watching Nickelodeon.";"0"
"3791";"Getting wet";"0"
"3792";"Hagrid and Madame Maxime roleplay.";"0"
"3793";"Hurricane Katrina refugees.";"0"
"3794";"Jafar.";"0"
"3795";"Jeff Bezos.";"0"
"3796";"Jell-O shots";"0"
"3797";"Jimmy Savile";"0"
"3798";"Just turned 18.";"0"
"3799";"Leaking milk during sex";"0"
"3800";"Madeleine McCann's new age progression image";"0"
"3801";"Max Key's obsession with topless photoshoots";"0"
"3802";"Mimosas at the playdate";"0"
"3803";"Minions";"0"
"3804";"One for the homies.";"0"
"3805";"Pronouncing the p in raspberry.";"0"
"3806";"Queen Elsa";"0"
"3807";"Ripping open a man's chest and pulling out his still-beating heart.";"0"
"3808";"Rubbing chocolate pudding all over Bill Cosby's nipples.";"0"
"3809";"Scalping.";"0"
"3810";"Scouting for disciples.";"0"
"3811";"Shitting out a screaming face.";"0"
"3812";"Slapping a racist old lady.";"0"
"3813";"Spanking";"0"
"3814";"The black half of Barack Obama.";"0"
"3815";"The Blue Bulls rugby team.";"0"
"3816";"The entire cast of Downtown Abbey.";"0"
"3817";"The Friend Zone";"0"
"3818";"The Hitachi Magic Wand.*";"0"
"3819";"The honourable member, shut up.";"0"
"3820";"The Northern Lights";"0"
"3821";"The Phantom of the Opera.";"0"
"3822";"the stinking elder";"0"
"3823";"The sudden interest in the opposite sex";"0"
"3824";"The way Rachel Hunter devours her Trumpets";"0"
"3825";"Torn pop-up books.";"0"
"3826";"Trevor Noah";"0"
"3827";"A $1,000 check from Cards Against Humanity!";"0"
"3828";"A baby panda that just can't keep its eyes open.";"0"
"3829";"A full refund from Cards Against Humanity, paid for by people richer than me.";"0"
"3830";"A gay Republican somehow.";"0"
"3831";"A laundry basket full of baby bunnies.";"0"
"3832";"A really good dog.";"0"
"3833";"A stack of puppies in a trench coat.";"0"
"3834";"Getting deported.";"0"
"3835";"Guacamole.";"0"
"3836";"How easy it is to climb over a wall with a ladder.";"0"
"3837";"Lou Gehrig's Disease.";"0"
"3838";"Mexicans and Muslims.";"0"
"3839";"My drunk father screaming from the bleachers.";"0"
"3840";"My money stolen by Cards Against Humanity and redistributed to people poorer than me.";"0"
"3841";"Our dumb asshole president.";"0"
"3842";"Slowly shaking my head at a sad statistic.";"0"
"3843";"Speaking in iambic pentameter.";"0"
"3844";"Taking a minute to really unpack what Shakespeare is getting at in this scene.";"0"
"3845";"Teaching my son to love the Red Sox and hate minorities.";"0"
"3846";"The shocking stupidity of the American public.";"0"
"3847";"The significance of eyes in King Lear.";"0"
"3848";"The truth.";"0"
"3849";"Two baby otters holding hands.";"0"
"3850";"Two hamsters nibbling on a tiny burrito.";"0"
"3851";"White people becoming a minority.";"0"
"3852";"Yelling ""I got it, I got it!""";"0"
"3853";"A one-star Uber driver named ""Wife of Tarantula.""";"0"
"3854";"An explosion of glitter.";"0"
"3855";"Eating my children.";"0"
"3856";"Emerging from my mother's vagina.";"0"
"3857";"Give me kiss.";"0"
"3858";"Looking like shit.";"0"
"3859";"Luring my husband to the bedroom with a trail of ferret teeth and appearing on the bed in a ferret costume.";"0"
"3860";"Mom's special birthday rimjob.";"0"
"3861";"My five dead husbands.";"0"
"3862";"Turning 70 and still being fuckable.";"0"
"3863";"A positive male role model.";"0"
"3864";"Coaching the 7th grade girls basketball team.";"0"
"3865";"Dad coming home drunk.";"0"
"3866";"Dad's big sex night.";"0"
"3867";"Dad's famous chili.";"0"
"3868";"Divorce.";"0"
"3869";"Dolby?? Digital Surround Sound.";"0"
"3870";"Emotional unavailability.";"0"
"3871";"Finding a place to sit down.";"0"
"3872";"Flirting with the ladies at the bank.";"0"
"3873";"Forty-two years of repressed homosexuality.";"0"
"3874";"Going bald.";"0"
"3875";"Having a bunch of kids by accident.";"0"
"3876";"Having a heart attack.";"0"
"3877";"Kidnapping Liam Neeson's daughter.";"0"
"3878";"Making the printer work.";"0"
"3879";"Puns.";"0"
"3880";"Sitting on the toilet for 45 minutes.";"0"
"3881";"Standing in the middle of the living room holding two remote controls.";"0"
"3882";"Stealing a child's nose and keeping it forever.";"0"
"3883";"The nipples of a man.";"0"
"3884";"The son of a bitch who knocked up my daughter.";"0"
"3885";"Tripping on an object and becoming angry.";"0"
"3886";"What Dad has to say about Muslims.";"0"
"3887";"$10,000 worth of silica gel.";"0"
"3888";"A bathroom only for poop.";"0"
"3889";"A chair-shaped fart sponge.";"0"
"3890";"A lethal dose of caffeine.";"0"
"3891";"Accidentally broadcasting an NSFW video to 5,000 people.";"0"
"3892";"An encyclopedic knowledge of Night Court.";"0"
"3893";"Belting out the chorus of a popular song and mumbling through the rest.";"0"
"3894";"Bill's mom.";"0"
"3895";"Desert Bus.";"0"
"3896";"Doing it for the children.";"0"
"3897";"Having no idea what the fuck is going on.";"0"
"3898";"Letting the internet feed you.";"0"
"3899";"Playing one-handed.";"0"
"3900";"Shipping a fish brick to Ohio.";"0"
"3901";"The BONE ZONE!";"0"
"3902";"The D E V I C E.";"0"
"3903";"The Turner Lickability Scale.";"0"
"3904";"Whale dong.";"0"
"3905";"William Shatner watching you.";"0"
"3906";"A CGI dragon.";"0"
"3907";"A dwarf who won't leave you alone until you compare penis sizes.";"0"
"3908";"A gay sorcerer who turns everyone gay.";"0"
"3909";"A ghoul.";"0"
"3910";"A Hitachi Magic Wand.";"0"
"3911";"A magical kingdom with dragons and elves and no black people.";"0"
"3912";"A mysterious, floating orb.";"0"
"3913";"A weed elemental who gets everyone high.";"0"
"3914";"Accidentally conjuring a legless horse that can't stop ejaculating.";"0"
"3915";"Bathing naked in a moonlit grove.";"0"
"3916";"Dinosaurs who wear armor and you ride them and they kick ass.";"0"
"3917";"Eternal darkness.";"0"
"3918";"Freaky, pan-dimensional sex with a demigod.";"0"
"3919";"Gender equality.";"0"
"3920";"Going on an epic adventure and learning a valuable lesson about friendship.";"0"
"3921";"Handcuffing a wizard to a radiator and dousing him with kerosene.";"0"
"3922";"Hodor.";"0"
"3923";"How hot Orlando Bloom was in Lord of the Rings.";"0"
"3924";"Kneeing a wizard in the balls.";"0"
"3925";"Make-believe stories for autistic white men.";"0"
"3926";"Reading The Hobbit under the covers while mom and dad scream at each other downstairs.";"0"
"3927";"Shitting in a wizard's spell book and jizzing in his hat.";"0"
"3928";"Shooting a wizard with a gun.";"0"
"3929";"The all-seeing Eye of Sauron.";"0"
"3930";"The card Neil Gaiman wrote: ""Three elves at a time.""";"0"
"3931";"True love's kiss.";"0"
"3932";"An orgasm so powerful you travel back in time and jizz in Hitler's face.";"0"
"3933";"Being open to new perspectives on the Holocaust.";"0"
"3934";"Breaking news about what Hitler's penis was like.";"0"
"3935";"Cloning Hitler.";"0"
"3936";"Disco Mussolini.";"0"
"3937";"Donald Trump's personal copy of Mein Kampf.";"0"
"3938";"Electro-Stalin.";"0"
"3939";"Hitler's sound economic policies.";"0"
"3940";"How cool Nazi airplanes are.";"0"
"3941";"Presenting your documents at a checkpoint.";"0"
"3942";"Ruining an entire genre of moustaches.";"0"
"3943";"Straight up fucking loving authority.";"0"
"3944";"The cyanide pill you keep on your person at all times.";"0"
"3945";"The Yad Vashem World Center for Holocaust Research.";"0"
"3946";"Whatever brave hero killed Hitler.";"0"
"3947";"A belly full of hard-boiled eggs.";"0"
"3948";"A joyless vegan party.";"0"
"3949";"A sobering quantity of chili cheese fries.";"0"
"3950";"A table for one at The Cheesecake Factory.";"0"
"3951";"Being emotionally and physically dominated by Gordon Ramsay.";"0"
"3952";"Clamping down on a gazelle's jugular and tasting its warm life waters.";"0"
"3953";"Committing suicide at the Old Country Buffet.";"0"
"3954";"Faulty UIDs.";"0"
"3955";"Going vegetarian and feeling so great all the time.";"0"
"3956";"Jizz Twinkies.";"0"
"3957";"Kale farts.";"0"
"3958";"Kevin Bacon Bits.";"0"
"3959";"Licking the cake batter off of grandma's fingers.";"0"
"3960";"Not knowing what to believe anymore about butter.";"0"
"3961";"Oreos for dinner.";"0"
"3962";"Real cheese flavor.";"0"
"3963";"Soup.";"0"
"3964";"Sucking down thousands of pounds of krill every day.";"0"
"3965";"Swishing the wine around and sniffing it like a big fancy man.";"0"
"3966";"The Dial-A-Slice Apple Divider from Williams-Sonoma.";"0"
"3967";"The Hellman's Mayonnaise Corporation.";"0"
"3968";"The hot dog I put in my vagina ten days ago.";"0"
"3969";"The inaudible screams of carrots.";"0"
"3970";"What to do with all of this chocolate on my penis.";"0"
"3971";"A fully-dressed female videogame character.";"0"
"3972";"A grumpy old Harrison Ford who'd rather be doing anything else.";"0"
"3973";"A homemade, cum-stained Star Trek Uniform.";"0"
"3974";"Achieving 500 actions per minute.";"0"
"3975";"Charging up all the way.";"0"
"3976";"Eating a pizza that's lying in the street to gain health.";"0"
"3977";"Endless ninjas.";"0"
"3978";"Forgetting to eat, and consequently dying.";"0"
"3979";"Getting bitten by a radioactive spider and then battling leukemia for 30 years.";"0"
"3980";"Getting bitten by a radioactive spider and then battling leukimia for 30 years.";"0"
"3981";"KHAAAAAAAAN!";"0"
"3982";"Loading from a previous save.";"0"
"3983";"Offering sexual favors for an ore and a sheep.";"0"
"3984";"Running out of stamina.";"0"
"3985";"Separate drinking fountains for dark elves.";"0"
"3986";"Ser Jorah Mormont's cerulean-blue balls.";"0"
"3987";"Sharpening a foam broadsword on a foam whetstone.";"0"
"3988";"Stuffing my balls into a Sega Genesis and pressing the power button.";"0"
"3989";"Taking 2d6 emotional damage.";"0"
"3990";"Tapping Serra Angel.";"0"
"3991";"The Cock Ring of Alacrity.";"0"
"3992";"The collective wail of every Magic player suddenly realizing that they've spent hundreds of dollars on pieces of cardboard.";"0"
"3993";"The depression that ensues after catching 'em all.";"0"
"3994";"Yoshi's huge egg-laying cloaca.";"0"
"3995";"41 million Americans living in poverty.";"0"
"3996";"A law that allows factories to dump toxic waste into children's mouths.";"0"
"3997";"A living wage and affordable health care.";"0"
"3998";"A politician who doesn't blow monkey ass.";"0"
"3999";"Crowdfunding my daughter's bone marrow transplant.";"0"
"4000";"Donald Trump's latest fucking thing.";"0"
"4001";"Fentanyl.";"0"
"4002";"Fucking over future generations.";"0"
"4003";"ICE.";"0"
"4004";"Not thinking about the children in cages.";"0"
"4005";"Overturning Roe v. Wade.";"0"
"4006";"Propping up Ruth Bader Ginsburg's corpse and moving her jaw up and down.";"0"
"4007";"Pseudointellectual centrist bullshit.";"0"
"4008";"Rising to power on a wave of ethnic nationalism.";"0"
"4009";"Sean Spicer, Reince Priebus, Steve Bannon, Sebastian Gorka, Omarosa, Anthony Scaramucci, James Comey, Mike Flynn, Rex Tillerson, Ty Cobb, Andrew McCabe, K. T. McFarland, H. R. McMaster, Gary Cohn, Hope Hicks, Rob Porter, Scott Pruitt, and Tom Price.";"0"
"4010";"Totally ineffective political satire.";"0"
"4011";"25 shitty jokes about House of Cards.";"0"
"4012";"A childless marriage.";"0"
"4013";"A homoerotic subplot.";"0"
"4014";"A mucous plug.";"0"
"4015";"An older woman who knows her way around the penis.";"0"
"4016";"An origami swan that's some kind of symbol?";"0"
"4017";"Carbon monoxide poisoning.";"0"
"4018";"Discharging a firearm in a residential area.";"0"
"4019";"Forcing a handjob on a dying man.";"0"
"4020";"Getting eaten out while on the phone with Dad.";"0"
"4021";"Making it look like a suicide.";"0"
"4022";"My constituents.";"0"
"4023";"Punching a guy through a wall.";"0"
"4024";"Ribs so good they transcend race and class.";"0"
"4025";"Strangling a dog to make a point to the audience.";"0"
"4026";"The sensitive European photographer who's fucking my wife.";"0"
"4027";"A bizarre partnership with Cards Against Humanity.";"0"
"4028";"A quiet, poignant acoustic guitar ballad.";"0"
"4029";"Jack White.";"0"
"4030";"Jack White's collection of taxidermied animal heads.";"0"
"4031";"Jack White's mom coming on stage and dancing.";"0"
"4032";"Jack White's testosterone-fueled dementia.";"0"
"4033";"A big brain full of facts and sadness.";"0"
"4034";"A headache that's definitely cancer.";"0"
"4035";"A lifetime of internalized guilt.";"0"
"4036";"A little bit of schmutz right there.";"0"
"4037";"A three-foot-tall corned beef sandwich.";"0"
"4038";"Bags of money.";"0"
"4039";"Being chosen by God to win a free iPod Nano.";"0"
"4040";"Chopping off a bit of the penis.";"0"
"4041";"Demolishing that ass like a Palestinian village.";"0"
"4042";"Hiding from the Nazis.";"0"
"4043";"Holding up the line at Walgreens by trying to use an expired coupon.";"0"
"4044";"Pork products.";"0"
"4045";"Resurrecting an army of six million Jews and conquering Germany.";"0"
"4046";"Sacrificing Isaac to the Lord.";"0"
"4047";"Some kind of concentrated encampment for people.";"0"
"4048";"Suddenly remembering that the Holocaust happened.";"0"
"4049";"The blood of Christian babies.";"0"
"4050";"The ethical implications of enjoying a Woody Allen film in light of the allegations against him.";"0"
"4051";"The part of Anne Frank's diary where she talks about her vagina.";"0"
"4052";"Thy neighbor's wife.";"0"
"4053";"Torturing Jews until they say they're not Jews anymore.";"0"
"4054";"Usury.";"0"
"4055";"Wandering the desert for 40 years.";"0"
"4056";"What it means to be a Jewish woman in contemporary society.";"0"
"4057";"Whoopi Goldberg.";"0"
"4058";"An armored Krogan war-clitoris.";"0"
"4059";"An emergency induction port.";"0"
"4060";"An extremely long elevator ride.";"0"
"4061";"Bone-shattering sex with a metal woman.";"0"
"4062";"Falling I actual love with a video game character.";"0"
"4063";"My complicated backstory that you will soon learn about.";"0"
"4064";"Running a few errands before saving the galaxy.";"0"
"4065";"Space racism.";"0"
"4066";"The Genophage.";"0"
"4067";"Totally fuckable aliens.";"0"
"4068";"A hit new fantasy show called ""Penis Man.""";"0"
"4069";"A magnificent chrome sphere that roams the streets evaporating criminals.";"0"
"4070";"Eating up whatever slop Marvel throws out there.";"0"
"4071";"Hot dog, the game you can eat, but only once.";"0"
"4072";"Not exercising.";"0"
"4073";"Running afoul of the sultan's Janissaries.";"0"
"4074";"Scrimshaw, the art of bone carving.";"0"
"4075";"The illusion of linear time.";"0"
"4076";"The last season of Game of Thrones.";"0"
"4077";"A Bitch Slap.";"0"
"4078";"Chunks of food in my teeth";"0"
"4079";"Extremely tight trousers.";"0"
"4080";"One unforgettable night of passion.";"0"
"4081";"Strafing an Afghan shepherd and his sad, sickly goats.";"0"
"4082";"The boy who sucks the farts our of my sweatpants.";"0"
"4083";"The entire Mormon Tabernacle Chior.";"0"
"4084";"The few shreds of tinsel still clinging to my asshole.";"0"
"4085";"Throwing another pidgey in the wood chipper.";"0"
"4086";"Getting inside the Horadric Cube with a hot babe and pressing the transmute button.";"0"
"4087";"Loan sharks or left sharks, whichever";"0"
"4088";"Punching a tree to gather wood.";"0"
"4089";"Sharpie lipstick";"0"
"4090";"Spending the year's insulin budget on Warhammer 40k figurines.";"0"
"4091";"The desparate girl who wanted to be a mom so bad that she robbed a sperm bank.";"0"
"4092";"The rocket launcher.";"0"
"4093";"Violating the First Law of Robotics.";"0"
"4094";"Achieving a gangbang life goal";"0"
"4095";"Charisma";"0"
"4096";"Forgetting to move the damn Elf on the Shelf";"0"
"4097";"Judging elves by the color of their skin and not by the content of their character.";"0"
"4098";"Smashing all the pottery in a Pottery Barn in search of rupees.";"0"
"4099";"The Klobb.";"0"
"4100";"Vespene gas.";"0"
"4101";"Wil Wheaton crashing an actual spaceship.";"0"
"4102";"A giant mechanical bird with a tragic backstory.";"0"
"4103";"A grumpy spiritual director.";"0"
"4104";"All of the good times and premium gaming entertainment available to you in the Kickstarter room.";"0"
"4105";"Attacking from Kamchatka.";"0"
"4106";"Collecting all seven power crystals.";"0"
"4107";"Demons and shit.";"0"
"4108";"Endless pleasure.";"0"
"4109";"Futuristic death sports.";"0"
"4110";"Getting bitten by a radioactive spider and then battling leukemia for 30 years.";"0"
"4111";"KHAAAAAAAAAN!";"0"
"4112";"Lagging out.";"0"
"4113";"Mistakenly hitting on a League of Legends statue.";"0"
"4114";"Separation of merch and state.";"0"
"4115";"Serana William`s black sweaty scrotum";"0"
"4116";"Stuffing my underwear with pancakes.";"0"
"4117";"Taking 3 hours to go on a 15 minute errand";"0"
"4118";"The imagination of Peter Jackson.";"0"
"4119";"The old gods.";"0"
"4120";"The pure, Zen-like state that exists between micro and macro.";"0"
"4121";"The Star Wars universe.";"0"
"4122";"Whatever Final Fantasy bullshit happened this year.";"0"
"4123";"Xena, Warrior Princess.";"0"
"4124";"A floor that is literally made of lava.";"0"
"4125";"All this liquid in my mouth.";"0"
"4126";"Exciting content!";"0"
"4127";"Giving a dolphin a handjob for science.";"0"
"4128";"Hoes in different area codes.";"0"
"4129";"Rubbing chocolate pudding all over Bill Cosby's nipples.";"0"
"4130";"Stepping on a god damn friggin' LEGO.";"0"
"4131";"What The Rock was really cooking.";"0"
"4132";"70,000 gamers sweating and farting inside an airtight steel dome.";"0"
"4133";"A fun-filled suicide pact.";"0"
"4134";"A homemade, cum-stained Star Trek uniform.";"0"
"4135";"A madman who lives in a policebox and kidnaps women.";"0"
"4136";"Achieving the manual dexterity and tactical brilliance of a 12-year-old Korean boy.";"0"
"4137";"Allowing nacho cheese to curdle in your beard while you creep in League of Legends.";"0"
"4138";"An angry stone head that stomps on the floor every three seconds.";"0"
"4139";"Being an attractive elf trapped in an unattractive human's body.";"0"
"4140";"Bowser's aching heart.";"0"
"4141";"Buying virtual clothes for a Sim family instead of real clothes for a real family.";"0"
"4142";"Charles Barkley Shut Up and Jam!";"0"
"4143";"eating a plateful of brownies and then...WHAT THE FUCK WHY ARE THE WALLS MOVING";"0"
"4144";"Filling every pouch of a UtiliKilt??? with pizza.";"0"
"4145";"Full HD.";"0"
"4146";"Getting into a situation with an owlbear.";"0"
"4147";"Google Glass + e-cigarette: Ultimate Combo!";"0"
"4148";"Grand Theft Auto: Fort Lauderdale.";"0"
"4149";"Legendary Creature - Robert Khoo.";"0"
"4150";"Mario Kart rage.";"0"
"4151";"Never watching, discussing, or thinking about My Little Pony.";"0"
"4152";"Nude-modding Super Mario World.";"0"
"4153";"Offering to fuck away people's PTSD.";"0"
"4154";"Reading the comments.";"0"
"4155";"Rolling a D20 to save a failing marriage.";"0"
"4156";"SNES cartridge cleaning fluid.";"0"
"4157";"Tar.";"0"
"4158";"Temporary invincibility.";"0"
"4159";"The boner hatch in the Iron Man suit.";"0"
"4160";"The Cockpocalypse.";"0"
"4161";"The colonel's wife ""pulling rank.""";"0"
"4162";"The decade of legal inquests following a single hour of Grand Theft Auto.";"0"
"4163";"The gravity gun.";"0"
"4164";"The Sarlacc.";"0"
"4165";"Turn-of-the-century sky racists.";"0"
"4166";"Unlocking a new sex position.";"0"
"4167";"Winning the approval of Cooking Mama that you never got from actual mama.";"0"
"4168";"You and your best friend simultaneously flashing the hand signal for ""abortion"" at the first sound of a baby crying.*";"0"
"4169";"A neck beard that is 10% cheese.";"0"
"4170";"No survivors.";"0"
"4171";"penetrable stuff";"0"
"4172";"Pooping as quietly as possible.";"0"
"4173";"The beautiful sport of Turkish oil wrestling.";"0"
"4174";"100% certified human breast milk.";"0"
"4175";"A bunch of weeaboos buying Nature Valley bars.";"0"
"4176";"A drunken Sailor Pluto.";"0"
"4177";"A gloryhole with a serrated edge.";"0"
"4178";"A little person dressed as a baby punching an actual baby.";"0"
"4179";"A magic card worth roughly $8.";"0"
"4180";"A necrophiliamancer.";"0"
"4181";"A pint of beer half-full of dead snails.";"0"
"4182";"A real job with real responsibilities.";"0"
"4183";"A Stark family where all of the children survive.";"0"
"4184";"A tin of worms in metric or imperial.";"0"
"4185";"Adrian Talens.";"0"
"4186";"ADVENTURE!";"0"
"4187";"All the Asians in Vancouver.";"0"
"4188";"An idiot from New Jersey who can only make friends with Bay Area scum.";"0"
"4189";"Assault Android Cactus.";"0"
"4190";"Awkwardly having to sing Happy Birthday to a stranger.";"0"
"4191";"Being named Gladys.";"0"
"4192";"Bitcoin.";"0"
"4193";"Bruce using the handicapped elevator even though he's a totally able-bodied person.";"0"
"4194";"Butthurt.";"0"
"4195";"Chit.";"0"
"4196";"Chris Evans grabbing his left boob while laughing.";"0"
"4197";"Classy Ewok porn.";"0"
"4198";"Cortana.";"0"
"4199";"Crippling OC D.";"0"
"4200";"Danny got to 2nd base with his grandma.";"0"
"4201";"Doing a barrel roll.";"0"
"4202";"Drinking with the DCD.";"0"
"4203";"Drymount.";"0"
"4204";"Dying for the 418th time in Dark Souls.";"0"
"4205";"Eating an entire pizza as a legit medical condition.";"0"
"4206";"Elli the shit-head cat.";"0"
"4207";"Exploding pancakes.";"0"
"4208";"F5.";"0"
"4209";"Fat bitch logic.";"0"
"4210";"Filming Tabletop Deathmatch.";"0"
"4211";"Five teenagers with attitude.";"0"
"4212";"Flipper.";"0"
"4213";"Fully appreciating naked Morris dancing.";"0"
"4214";"Furry porn that's actually sort of hot.";"0"
"4215";"Go Fuck Yourself.";"0"
"4216";"Going back in time and fucking my mom to prove a point.";"0"
"4217";"Grandpa Dick Chin.";"0"
"4218";"Having nothing to prove.";"0"
"4219";"Hiro, the dog.";"0"
"4220";"Hitler's gas bill.";"0"
"4221";"I am only using this card because i don't have any other cards to play.";"0"
"4222";"Jacking off with sandpaper.";"0"
"4223";"Jeff Price.";"0"
"4224";"Jenn and Trin in the morning.";"0"
"4225";"Jenny awkwardly trying to seduce Nathan Fillion.";"0"
"4226";"Karlee Esmailli.";"0"
"4227";"Liking Katy Perry... in secret.";"0"
"4228";"Low hugs.";"0"
"4229";"MAGFEST.";"0"
"4230";"Making a sim family that's exactly the same as my real family.";"0"
"4231";"Marcia Morgan's magnificent breasts.";"0"
"4232";"Marinated anal juices.";"0"
"4233";"Master Chief.";"0"
"4234";"Max Temkin.";"0"
"4235";"Max the Keyboard Cat.";"0"
"4236";"Mowing the lawn, collecting the clippings, then Dickbutt.";"0"
"4237";"Neckbeard, the nerdiest pirate.";"0"
"4238";"Not being able to shit on a foreign throne.";"0"
"4239";"Paying for sexual favors with Dogecoin.";"0"
"4240";"Peen rub.";"0"
"4241";"Pete's glorious penis.";"0"
"4242";"Pinkie Pie.";"0"
"4243";"Placing second placein a dumb T-shirt contest.";"0"
"4244";"Player tears.";"0"
"4245";"Playing whack-a-mole with the ban hammer.";"0"
"4246";"Portland hipsters rockin' the moose knuckle.";"0"
"4247";"Pretending that going to PAX is a job.";"0"
"4248";"Putting on 3D glasses over your regular glasses and getting a wicked headache.";"0"
"4249";"RAWR velociraptor.";"0"
"4250";"Reaching the fabled, distant age of 30.";"0"
"4251";"Sarah MendiYOLO.";"0"
"4252";"Scrooge McDuck's scientifically accurate corkscrew phallus.";"0"
"4253";"Selling PAX memorabilia on eBay.";"0"
"4254";"Sharkisha.";"0"
"4255";"Shitting dick nipples.";"0"
"4256";"Stealing your dead clone's shit.";"0"
"4257";"Stop! Name that lolita dress.";"0"
"4258";"Suplexing a jabroni in the PAX Rumble.";"0"
"4259";"That moment when the Protomen steal your chair.";"0"
"4260";"The ""Not a Thing"" podcast.";"0"
"4261";"The best Just Dance player in Turkey.";"0"
"4262";"The blood, sweat and tears of a desparate, sleep-deprived cosplayer the night before a convention.";"0"
"4263";"The Doubleclicks.";"0"
"4264";"The hidden dick in your favorite Disney movie.";"0"
"4265";"The moment Sharon realized she married Steve.";"0"
"4266";"The perceived intellectual superiority of a Wellingtonian";"0"
"4267";"The poison. The poison for Kuzco. The poison chosen especially to kill Kusco. Kusco's poison.";"0"
"4268";"The race card.";"0"
"4269";"The redic secondary mark-up of Cards Against Humanity Cards.";"0"
"4270";"The tears of a million disappointed 49ers fans.";"0"
"4271";"The token lesbian.";"0"
"4272";"Too much foreskin.";"0"
"4273";"Trung the pants-ripping bear.";"0"
"4274";"Trying to explain David Lynch's oeuvre.";"0"
"4275";"Tumblr opinions.";"0"
"4276";"Unintentionally living the life of every Ellen Page character.";"0"
"4277";"Valtrex Man.";"0"
"4278";"Witnessing the decline of the rollerblade industry.";"0"
"4279";"A soccer ball to the crotch.";"0"
"4280";"Golden Girls re-runs.";"0"
"4281";"Kale.";"0"
"4282";"Licking the flavor off of Doritos so you can reuse them as tortilla chips for your salsa.";"0"
"4283";"Real News.";"0"
"4284";"Switching bodies with mom for a day.";"0"
"4285";"The Diary of Anne Spank: An XXX Parody.";"0"
"4286";"What we think is meatloaf";"0"
"4287";"A Benedict Cumberbatch RealDoll???.";"0"
"4288";"A joyless vegan patty.";"0"
"4289";"A tablespoon of thick, custardy puss.";"0"
"4290";"Being eskimo brothers with your father-in-law.";"0"
"4291";"Kevin Hart";"0"
"4292";"Not knowing when to shut up.";"0"
"4293";"Soup that's better than pussy.";"0"
"4294";"Sucking each other's penises for hours on end.";"0"
"4295";"A Mexican child trapped inside of a burrito.";"0"
"4296";"Clams Attempt Harmonica";"0"
"4297";"Committing suicide.";"0"
"4298";"Faulty UIDs.";"0"
"4299";"Jizz-flavored coffee.";"0"
"4300";"The Helvetica Scenario.";"0"
"4301";"the hot duke";"0"
"4302";"the incestuous pleasure of his bed";"0"
"4303";"A diverse group of female friends casually discussing the side effects of birth control.";"0"
"4304";"A woman president.";"0"
"4305";"Always?? Infinity Extra Heavy Overnight Pads with Wings.";"0"
"4306";"An emotionally draining friendship.";"0"
"4307";"Carrying a fetus to term.";"0"
"4308";"Catching a whiff of my vag.";"0"
"4309";"Dancing carefree in white linen pants.";"0"
"4310";"Destroying a pair of underwear.";"0"
"4311";"Drinking Beyonce's DivaCup and becoming immortal.";"0"
"4312";"Driving my daughter to her abortion.";"0"
"4313";"Eating three sleeves of Chips Ahoy!";"0"
"4314";"Feeling bloaty and crampy.";"0"
